investor_id,sip_transactions,first_sip_date,last_sip_date,avg_gap_days,max_gap_days,total_sip_amount,continuity_status
INV003905,7,2024-04-28,2025-05-08,62.5,103.0,70428,at-risk
INV003906,10,2024-01-13,2025-05-23,55.111111111111114,115.0,110358,at-risk
INV003912,6,2024-01-15,2024-12-23,68.6,195.0,11911,at-risk
INV003913,8,2024-02-09,2025-04-14,61.42857142857143,136.0,52158,at-risk
INV003916,6,2024-03-08,2025-02-07,67.2,114.0,84860,at-risk
INV003920,8,2024-01-17,2025-04-29,66.85714285714286,132.0,110581,at-risk
INV003936,6,2024-01-21,2025-04-13,89.6,227.0,111274,at-risk
INV003938,7,2024-02-10,2024-12-21,52.5,110.0,53978,at-risk
INV003940,7,2024-01-21,2025-03-20,70.66666666666667,151.0,88836,at-risk
INV003943,9,2024-04-22,2025-03-28,42.5,88.0,34838,at-risk
INV003945,7,2024-02-01,2025-01-04,56.333333333333336,175.0,109342,at-risk
INV003946,7,2024-01-14,2025-03-04,69.16666666666667,147.0,65153,at-risk
INV003948,7,2024-08-14,2025-05-03,43.666666666666664,101.0,125023,at-risk
INV003952,7,2024-04-20,2025-03-14,54.666666666666664,95.0,105758,at-risk
INV003958,6,2024-02-07,2025-04-10,85.6,133.0,67157,at-risk
INV003962,8,2024-01-21,2025-05-16,68.71428571428571,302.0,199896,at-risk
INV003964,10,2024-01-10,2025-04-15,51.22222222222222,130.0,123334,at-risk
INV003968,6,2024-01-31,2025-05-07,92.4,209.0,55226,at-risk
INV003972,6,2024-03-05,2025-04-30,84.2,224.0,128157,at-risk
INV003975,8,2024-05-11,2025-04-27,50.142857142857146,125.0,64647,at-risk
INV003978,8,2024-01-08,2025-04-29,68.14285714285714,209.0,45310,at-risk
INV003979,8,2024-02-29,2025-03-27,56.0,123.0,25613,at-risk
INV003981,7,2024-04-01,2025-05-12,67.66666666666667,237.0,81844,at-risk
INV003985,6,2024-01-19,2025-04-28,93.0,191.0,25396,at-risk
INV003996,6,2024-01-25,2025-05-15,95.2,244.0,97507,at-risk
INV004001,8,2024-06-10,2025-03-19,40.285714285714285,123.0,82786,at-risk
INV004004,10,2024-05-18,2025-05-20,40.77777777777778,88.0,126080,at-risk
INV004005,7,2024-03-09,2025-05-25,73.66666666666667,314.0,105889,at-risk
INV004007,7,2024-01-23,2024-09-12,38.833333333333336,102.0,30426,at-risk
INV004009,8,2024-02-17,2025-04-28,62.285714285714285,87.0,107439,at-risk
INV004014,9,2024-01-14,2025-05-23,61.875,182.0,90606,at-risk
INV004015,6,2024-01-31,2025-04-15,88.0,190.0,9734,at-risk
INV004017,7,2024-04-01,2024-11-30,40.5,85.0,30279,at-risk
INV004023,10,2024-02-12,2025-05-25,52.0,93.0,135403,at-risk
INV004037,6,2024-05-10,2025-05-18,74.6,137.0,45922,at-risk
INV004038,7,2024-03-07,2025-05-11,71.66666666666667,207.0,197810,at-risk
INV004049,6,2024-08-05,2025-04-03,48.2,83.0,24571,at-risk
INV004063,8,2024-04-13,2025-05-14,56.57142857142857,167.0,82106,at-risk
INV004066,7,2024-01-15,2025-04-10,75.16666666666667,319.0,60661,at-risk
INV004069,6,2024-01-16,2025-01-20,74.0,196.0,46504,at-risk
INV004070,7,2024-02-06,2025-03-18,67.66666666666667,170.0,33039,at-risk
INV004079,7,2024-01-21,2025-03-24,71.33333333333333,164.0,78640,at-risk
INV004085,7,2024-04-07,2025-05-22,68.33333333333333,260.0,104748,at-risk
INV004091,6,2024-03-24,2025-03-27,73.6,240.0,18538,at-risk
INV004094,6,2024-08-23,2025-05-29,55.8,167.0,67103,at-risk
INV004098,6,2024-06-23,2025-04-10,58.2,87.0,62582,at-risk
INV004099,6,2024-04-01,2025-01-20,58.8,174.0,82312,at-risk
INV004106,6,2024-02-24,2024-11-29,55.8,151.0,127689,at-risk
INV004112,6,2024-01-28,2024-10-30,55.2,112.0,39234,at-risk
INV004116,10,2024-01-18,2025-05-26,54.888888888888886,117.0,71428,at-risk
INV004118,6,2024-06-13,2025-05-02,64.6,161.0,33694,at-risk
INV004119,6,2024-03-29,2025-03-30,73.2,237.0,82689,at-risk
INV004123,6,2024-03-14,2025-05-13,85.0,138.0,74440,at-risk
INV004124,6,2024-06-09,2025-04-24,63.8,193.0,99942,at-risk
INV004125,9,2024-01-03,2025-05-10,61.625,142.0,109430,at-risk
INV004127,6,2024-01-02,2025-03-15,87.6,190.0,24949,at-risk
INV004128,6,2024-02-02,2025-01-03,67.2,156.0,95704,at-risk
INV004134,6,2024-01-06,2024-07-01,35.4,54.0,19310,at-risk
INV004135,10,2024-01-11,2025-04-06,50.111111111111114,164.0,66097,at-risk
INV004143,6,2024-01-22,2025-05-21,97.0,280.0,61426,at-risk
INV004145,6,2024-02-13,2025-01-09,66.2,144.0,27711,at-risk
INV004146,6,2024-02-12,2025-04-28,88.2,253.0,87690,at-risk
INV004147,6,2024-06-01,2025-05-28,72.2,136.0,66900,at-risk
INV004149,6,2024-05-12,2025-01-18,50.2,130.0,91943,at-risk
INV004151,8,2024-02-22,2025-05-09,63.142857142857146,197.0,110790,at-risk
INV004153,8,2024-04-04,2025-05-29,60.0,125.0,147218,at-risk
INV004154,12,2024-01-01,2025-05-29,46.72727272727273,90.0,173527,at-risk
INV004172,8,2024-01-10,2025-03-26,63.0,196.0,93496,at-risk
INV004174,6,2024-01-01,2025-03-09,86.6,195.0,189509,at-risk
INV004175,8,2024-01-22,2025-05-11,67.85714285714286,133.0,89272,at-risk
INV004177,8,2024-02-15,2024-12-29,45.42857142857143,117.0,43904,at-risk
INV004179,6,2024-04-14,2025-04-05,71.2,129.0,81566,at-risk
INV004181,6,2024-02-05,2025-05-17,93.4,245.0,151759,at-risk
INV004191,7,2024-01-27,2025-05-04,77.16666666666667,310.0,45090,at-risk
INV004196,7,2024-01-29,2025-05-13,78.33333333333333,219.0,129129,at-risk
INV004199,6,2024-04-16,2025-02-01,58.2,138.0,107979,at-risk
INV004202,9,2024-03-30,2025-04-15,47.625,114.0,91560,at-risk
INV004203,8,2024-01-22,2025-05-02,66.57142857142857,113.0,70384,at-risk
INV004208,6,2024-05-01,2025-05-03,73.4,156.0,57000,at-risk
INV004212,7,2024-03-29,2025-05-19,69.33333333333333,169.0,131156,at-risk
INV004216,7,2024-01-21,2025-05-27,82.0,195.0,67522,at-risk
INV004228,7,2024-02-29,2025-05-08,72.33333333333333,112.0,93293,at-risk
INV004232,6,2024-01-23,2025-01-14,71.4,232.0,31031,at-risk
INV004239,8,2024-02-26,2025-04-29,61.142857142857146,130.0,78887,at-risk
INV004241,10,2024-01-31,2025-05-28,53.666666666666664,117.0,103788,at-risk
INV004243,8,2024-02-12,2025-03-08,55.714285714285715,131.0,88380,at-risk
INV004246,7,2024-02-18,2024-09-10,34.166666666666664,64.0,97439,regular
INV004247,6,2024-03-17,2025-05-27,87.2,274.0,72050,at-risk
INV004248,7,2024-02-25,2024-11-07,42.666666666666664,93.0,105673,at-risk
INV004258,7,2024-03-30,2025-01-22,49.666666666666664,105.0,26892,at-risk
INV004266,7,2024-01-10,2025-01-15,61.833333333333336,101.0,35786,at-risk
INV004267,7,2024-06-26,2025-05-12,53.333333333333336,109.0,70239,at-risk
INV004270,7,2024-03-28,2025-05-20,69.66666666666667,204.0,41505,at-risk
INV004271,6,2024-02-17,2025-03-22,79.8,157.0,65605,at-risk
INV004279,8,2024-02-26,2025-02-12,50.285714285714285,116.0,185997,at-risk
INV004281,8,2024-01-17,2024-11-04,41.714285714285715,93.0,144759,at-risk
INV004282,8,2024-04-15,2025-04-20,52.857142857142854,105.0,64136,at-risk
INV004285,7,2024-01-17,2025-04-18,76.16666666666667,169.0,92708,at-risk
INV004288,7,2024-01-25,2025-04-06,72.83333333333333,223.0,56841,at-risk
INV004289,11,2024-02-13,2025-05-17,45.9,201.0,42501,at-risk
INV004293,6,2024-02-07,2025-03-22,81.8,142.0,112638,at-risk
INV004295,9,2024-02-06,2025-01-29,44.75,119.0,72695,at-risk
INV004296,6,2024-01-02,2025-05-27,102.2,304.0,77419,at-risk
INV004297,9,2024-06-19,2025-05-20,41.875,82.0,122117,at-risk
INV004299,8,2024-02-29,2025-05-23,64.14285714285714,175.0,79344,at-risk
INV004306,7,2024-04-28,2025-04-05,57.0,118.0,74056,at-risk
INV004308,7,2024-01-01,2025-05-23,84.66666666666667,244.0,78626,at-risk
INV004314,6,2024-02-20,2025-04-10,83.0,195.0,112485,at-risk
INV004319,9,2024-01-15,2025-05-13,60.5,275.0,118001,at-risk
INV004321,9,2024-01-04,2024-12-05,42.0,84.0,112711,at-risk
INV004324,7,2024-02-07,2025-05-18,77.66666666666667,173.0,66304,at-risk
INV004326,10,2024-04-22,2025-04-18,40.111111111111114,78.0,113261,at-risk
INV004332,8,2024-02-21,2025-05-19,64.71428571428571,149.0,22464,at-risk
INV004335,8,2024-02-10,2025-05-06,64.42857142857143,104.0,97637,at-risk
INV004338,10,2024-02-05,2025-04-20,48.888888888888886,209.0,134505,at-risk
INV004340,6,2024-03-08,2025-02-10,67.8,252.0,48935,at-risk
INV004343,6,2024-06-15,2025-04-26,63.0,190.0,93065,at-risk
INV004348,6,2024-08-24,2025-05-12,52.2,120.0,151261,at-risk
INV004349,7,2024-02-20,2025-04-30,72.5,159.0,148067,at-risk
INV004356,6,2024-10-25,2025-03-28,30.8,81.0,27375,regular
INV004357,8,2024-01-03,2025-05-24,72.42857142857143,305.0,52555,at-risk
INV004358,8,2024-02-14,2024-12-31,45.857142857142854,87.0,82583,at-risk
INV004361,8,2024-01-30,2025-04-05,61.57142857142857,124.0,23906,at-risk
INV004364,6,2024-02-10,2025-03-19,80.6,173.0,29363,at-risk
INV004367,6,2024-04-10,2025-05-23,81.6,194.0,144139,at-risk
INV004372,6,2024-04-12,2025-02-02,59.2,155.0,63764,at-risk
INV004391,6,2024-01-03,2024-10-14,57.0,96.0,48086,at-risk
INV004392,6,2024-01-30,2025-04-26,90.4,200.0,140197,at-risk
INV004400,8,2024-03-09,2025-01-29,46.57142857142857,104.0,187490,at-risk
INV004401,8,2024-01-12,2025-05-15,69.85714285714286,216.0,104242,at-risk
INV004403,6,2024-02-12,2025-02-14,73.6,150.0,14286,at-risk
INV004410,11,2024-03-02,2025-04-15,40.9,138.0,80237,at-risk
INV004411,6,2024-02-03,2024-12-04,61.0,111.0,72503,at-risk
INV004412,7,2024-01-06,2025-05-14,82.33333333333333,173.0,52390,at-risk
INV004413,8,2024-01-29,2025-05-26,69.0,142.0,86246,at-risk
INV004414,8,2024-01-02,2025-01-13,53.857142857142854,176.0,102062,at-risk
INV004421,6,2024-01-17,2025-04-15,90.8,221.0,74958,at-risk
INV004427,11,2024-01-07,2025-05-29,50.8,125.0,121193,at-risk
INV004434,6,2024-03-30,2025-05-27,84.6,156.0,79432,at-risk
INV004446,6,2024-05-17,2025-04-11,65.8,170.0,58236,at-risk
INV004447,7,2024-02-18,2024-12-13,49.833333333333336,129.0,111566,at-risk
INV004450,6,2024-01-08,2024-11-11,61.6,153.0,134333,at-risk
INV004451,6,2024-03-30,2025-05-24,84.0,137.0,88776,at-risk
INV004452,7,2024-01-05,2025-05-05,81.0,180.0,122309,at-risk
INV004454,6,2024-01-24,2025-05-30,98.4,311.0,64506,at-risk
INV004455,6,2024-08-14,2025-04-21,50.0,105.0,21070,at-risk
INV004457,6,2024-01-29,2025-03-11,81.4,188.0,76498,at-risk
INV004459,7,2024-03-15,2025-02-01,53.833333333333336,141.0,73438,at-risk
INV004460,9,2024-01-23,2024-12-28,42.5,93.0,22621,at-risk
INV004463,6,2024-01-18,2025-05-06,94.8,211.0,77554,at-risk
INV004464,7,2024-02-21,2025-03-02,62.5,142.0,40228,at-risk
INV004468,7,2024-02-11,2025-05-17,76.83333333333333,154.0,84516,at-risk
INV004472,7,2024-07-18,2025-05-18,50.666666666666664,156.0,33126,at-risk
INV004473,7,2024-01-21,2025-04-05,73.33333333333333,152.0,39115,at-risk
INV004475,7,2024-04-05,2025-05-17,67.83333333333333,87.0,82023,at-risk
INV004477,8,2024-04-06,2025-05-22,58.714285714285715,180.0,32359,at-risk
INV004484,6,2024-04-19,2025-02-21,61.6,182.0,55149,at-risk
INV004502,7,2024-01-02,2025-03-24,74.5,165.0,66742,at-risk
INV004504,8,2024-02-21,2025-03-13,55.142857142857146,247.0,132537,at-risk
INV004511,6,2024-10-04,2025-04-08,37.2,89.0,43556,at-risk
INV004517,6,2024-02-03,2025-04-11,86.6,185.0,23579,at-risk
INV004521,7,2024-05-10,2025-04-02,54.5,76.0,106363,at-risk
INV004523,6,2024-02-26,2025-05-07,87.2,127.0,50318,at-risk
INV004528,7,2024-07-01,2025-05-21,54.0,149.0,138706,at-risk
INV004531,8,2024-02-27,2025-04-22,60.0,159.0,185354,at-risk
INV004533,7,2024-05-26,2025-04-21,55.0,118.0,125539,at-risk
INV004542,7,2024-02-14,2024-09-05,34.0,59.0,59894,regular
INV004547,7,2024-04-04,2025-05-14,67.5,165.0,31048,at-risk
INV004555,8,2024-04-26,2025-05-03,53.142857142857146,151.0,111824,at-risk
INV004560,9,2024-02-26,2025-03-19,48.375,107.0,83591,at-risk
INV004562,6,2024-01-03,2025-02-25,83.8,158.0,22466,at-risk
INV004563,7,2024-04-23,2025-05-17,64.83333333333333,211.0,31702,at-risk
INV004574,8,2024-03-23,2025-04-09,54.57142857142857,116.0,74831,at-risk
INV004576,6,2024-04-27,2025-03-08,63.0,132.0,20595,at-risk
INV004579,8,2024-03-24,2025-01-25,43.857142857142854,77.0,26842,at-risk
INV004581,8,2024-01-03,2025-05-22,72.14285714285714,234.0,22116,at-risk
INV004589,6,2024-01-28,2025-01-19,71.4,225.0,114379,at-risk
INV004594,8,2024-03-08,2025-04-26,59.142857142857146,122.0,84370,at-risk
INV004598,6,2024-02-05,2025-04-01,84.2,195.0,57630,at-risk
INV004602,9,2024-01-04,2025-04-25,59.625,242.0,105254,at-risk
INV004607,8,2024-03-06,2025-04-02,56.0,214.0,50699,at-risk
INV004608,8,2024-02-04,2025-02-23,55.0,96.0,54558,at-risk
INV004611,7,2024-02-11,2024-12-14,51.166666666666664,217.0,141572,at-risk
INV004614,6,2024-03-09,2025-04-11,79.6,117.0,64197,at-risk
INV004617,9,2024-02-02,2024-12-12,39.25,83.0,110799,at-risk
INV004621,9,2024-01-13,2025-03-22,54.25,203.0,102050,at-risk
INV004625,6,2024-02-03,2025-05-30,96.4,246.0,78521,at-risk
INV004629,8,2024-01-19,2025-04-15,64.57142857142857,175.0,146298,at-risk
INV004630,9,2024-01-17,2025-02-25,50.625,95.0,110756,at-risk
INV004631,8,2024-02-10,2025-05-08,64.71428571428571,109.0,69846,at-risk
INV004633,7,2024-01-30,2025-05-13,78.16666666666667,189.0,67555,at-risk
INV004635,7,2024-03-07,2025-02-22,58.666666666666664,142.0,85919,at-risk
INV004636,6,2024-02-26,2025-03-10,75.6,160.0,130293,at-risk
INV004638,7,2024-04-23,2025-03-15,54.333333333333336,110.0,62637,at-risk
INV004640,7,2024-03-26,2025-05-10,68.33333333333333,202.0,41628,at-risk
INV004641,6,2024-02-13,2025-01-17,67.8,105.0,64235,at-risk
INV004642,6,2024-02-23,2024-11-23,54.8,232.0,80404,at-risk
INV004643,6,2024-02-09,2024-10-19,50.6,101.0,119017,at-risk
INV004646,7,2024-04-03,2025-04-25,64.5,158.0,73768,at-risk
INV004647,7,2024-01-23,2025-03-22,70.66666666666667,138.0,39400,at-risk
INV004650,6,2024-02-06,2025-03-16,80.8,143.0,52840,at-risk
INV004661,8,2024-01-21,2025-05-23,69.71428571428571,181.0,73293,at-risk
INV004665,6,2024-02-29,2025-04-21,83.4,137.0,28833,at-risk
INV004672,7,2024-01-21,2025-03-28,72.0,127.0,96541,at-risk
INV004680,7,2024-07-07,2025-04-16,47.166666666666664,155.0,22796,at-risk
INV004682,9,2024-01-04,2024-12-07,42.25,105.0,189171,at-risk
INV004688,6,2024-01-21,2025-02-12,77.6,181.0,25122,at-risk
INV004692,6,2024-01-22,2025-03-15,83.6,190.0,68610,at-risk
INV004701,7,2024-01-31,2024-05-30,20.0,82.0,40757,regular
INV004704,6,2024-01-17,2025-04-30,93.8,141.0,86091,at-risk
INV004712,8,2024-03-18,2025-02-21,48.57142857142857,84.0,119402,at-risk
INV004715,7,2024-06-22,2025-05-29,56.833333333333336,169.0,95968,at-risk
INV004716,7,2024-03-10,2025-05-28,74.0,197.0,67590,at-risk
INV004737,10,2024-01-20,2025-05-25,54.55555555555556,120.0,96021,at-risk
INV004738,6,2024-01-25,2025-05-05,93.2,148.0,47110,at-risk
INV004741,7,2024-01-29,2025-04-07,72.33333333333333,157.0,75811,at-risk
INV004753,6,2024-07-01,2025-05-04,61.4,87.0,55874,at-risk
INV004755,7,2024-04-19,2025-04-21,61.166666666666664,181.0,46605,at-risk
INV004761,6,2024-01-13,2025-01-04,71.4,139.0,42001,at-risk
INV004763,7,2024-01-10,2025-05-25,83.5,184.0,49983,at-risk
INV004764,6,2024-03-13,2025-05-02,83.0,144.0,35426,at-risk
INV004770,8,2024-01-04,2025-05-28,72.85714285714286,146.0,133901,at-risk
INV004776,9,2024-02-11,2025-05-15,57.375,145.0,81198,at-risk
INV004780,7,2024-02-21,2025-04-13,69.5,154.0,69763,at-risk
INV004785,7,2024-03-02,2025-04-03,66.16666666666667,248.0,54819,at-risk
INV004787,7,2024-03-19,2025-05-27,72.33333333333333,140.0,59162,at-risk
INV004798,7,2024-01-25,2024-12-12,53.666666666666664,106.0,63589,at-risk
INV004804,6,2024-04-11,2025-05-12,79.2,137.0,105080,at-risk
INV004805,7,2024-07-05,2025-03-30,44.666666666666664,92.0,90625,at-risk
INV004807,8,2024-08-19,2025-05-04,36.857142857142854,86.0,33686,at-risk
INV004813,6,2024-01-31,2024-12-06,62.0,253.0,82203,at-risk
INV004819,7,2024-03-09,2025-03-16,62.0,120.0,16931,at-risk
INV004825,7,2024-03-11,2025-05-05,70.0,141.0,49187,at-risk
INV004833,6,2024-05-27,2025-04-19,65.4,171.0,58795,at-risk
INV004834,9,2024-02-05,2024-12-10,38.625,106.0,172198,at-risk
INV004840,7,2024-05-22,2025-01-23,41.0,103.0,22257,at-risk
INV004843,8,2024-04-07,2025-03-29,50.857142857142854,153.0,74856,at-risk
INV004844,7,2024-04-24,2025-05-29,66.66666666666667,118.0,25433,at-risk
INV004845,6,2024-01-25,2025-03-09,81.8,197.0,90582,at-risk
INV004847,7,2024-01-27,2025-04-12,73.5,281.0,51384,at-risk
INV004848,9,2024-01-17,2025-03-25,54.125,166.0,116418,at-risk
INV004860,6,2024-03-04,2025-03-31,78.4,189.0,42106,at-risk
INV004863,7,2024-03-18,2025-04-30,68.0,220.0,35988,at-risk
INV004864,8,2024-03-05,2025-01-02,43.285714285714285,114.0,85458,at-risk
INV004865,7,2024-02-20,2025-05-23,76.33333333333333,143.0,103440,at-risk
INV004868,8,2024-04-13,2025-05-10,56.0,226.0,125207,at-risk
INV004871,8,2024-01-10,2025-05-08,69.14285714285714,170.0,163615,at-risk
INV004877,7,2024-01-14,2025-05-11,80.5,276.0,74162,at-risk
INV004889,7,2024-01-28,2025-03-27,70.66666666666667,159.0,65286,at-risk
INV004891,8,2024-02-08,2025-03-05,55.857142857142854,128.0,122650,at-risk
INV004896,6,2024-02-13,2025-03-16,79.4,252.0,125806,at-risk
INV004901,6,2024-06-18,2025-03-18,54.6,96.0,148100,at-risk
INV004911,7,2024-01-20,2025-02-05,63.666666666666664,97.0,86745,at-risk
INV004913,6,2024-03-12,2025-05-21,87.0,156.0,93099,at-risk
INV004916,7,2024-01-16,2025-04-13,75.5,162.0,93354,at-risk
INV004917,7,2024-06-14,2025-04-16,51.0,77.0,108261,at-risk
INV004924,9,2024-01-10,2025-05-02,59.75,116.0,166708,at-risk
INV004925,7,2024-01-30,2025-03-30,70.83333333333333,105.0,51377,at-risk
INV004926,8,2024-02-21,2025-05-30,66.28571428571429,133.0,93001,at-risk
INV004927,7,2024-02-25,2024-09-17,34.166666666666664,63.0,95667,regular
INV004947,6,2024-02-02,2024-09-14,45.0,75.0,52036,at-risk
INV004953,7,2024-02-15,2025-03-24,67.16666666666667,138.0,50981,at-risk
INV004956,8,2024-02-17,2025-04-06,59.142857142857146,155.0,51297,at-risk
INV004958,7,2024-01-10,2025-03-24,73.16666666666667,135.0,146343,at-risk
INV004959,6,2024-01-24,2025-01-01,68.6,193.0,32047,at-risk
INV004967,6,2024-03-26,2025-02-05,63.2,112.0,35869,at-risk
INV004973,9,2024-02-14,2025-04-29,55.0,99.0,90235,at-risk
INV004974,8,2024-04-12,2025-04-14,52.42857142857143,102.0,87162,at-risk
INV004978,7,2024-03-31,2025-04-18,63.833333333333336,157.0,88463,at-risk
INV004981,8,2024-01-05,2024-12-14,49.142857142857146,115.0,53117,at-risk
INV004983,7,2024-01-16,2024-12-27,57.666666666666664,128.0,172616,at-risk
INV004984,7,2024-01-31,2025-04-27,75.33333333333333,177.0,94301,at-risk
INV004986,7,2024-01-27,2025-05-29,81.33333333333333,185.0,68422,at-risk
INV004992,7,2024-01-05,2025-05-08,81.5,176.0,71260,at-risk
INV004996,10,2024-03-04,2025-04-25,46.333333333333336,104.0,84912,at-risk
INV004997,7,2024-02-27,2025-04-28,71.0,248.0,128346,at-risk
